,0
647,CZCE.ZC110P950
648,CZCE.CF105P13400
649,CZCE.ZC112C1840
650,CZCE.RM101P2050
651,CZCE.TA209C6500
652,CZCE.ZC205C1390
653,CZCE.CF109P12800
654,CZCE.RM111C3050
655,CZCE.SR111P5200
656,CZCE.MA101C1750
657,CZCE.ZC012C660
658,CZCE.MA012C1975
659,CZCE.CF201P15000
660,CZCE.ZC205P820
661,CZCE.MA107P2475
662,CZCE.MA302C2600
663,CZCE.CF303C14000
664,CZCE.ZC201C720
665,CZCE.ZC103P870
666,CZCE.RM203C2950
667,CZCE.MA109P2325
668,CZCE.MA207P2400
669,CZCE.RM301C2900
670,CZCE.RM205P4300
671,CZCE.TA209P5500
672,CZCE.MA211C2350
673,CZCE.MA112P2325
674,CZCE.SR109C6300
675,CZCE.RM207P3400
676,CZCE.SR205C5400
677,CZCE.SR207P5400
678,CZCE.SR203C5400
679,CZCE.SR305P6400
680,CZCE.CF207C19600
681,CZCE.PK211C8700
682,CZCE.ZC201C1460
683,CZCE.SR205P6500
684,CZCE.RM208P3350
685,CZCE.MA207C2300
686,CZCE.OI305C10600
687,CZCE.TA109P4500
688,CZCE.ZC111P1220
689,CZCE.ZC201P1170
690,CZCE.ZC111C850
691,CZCE.MA102P2650
692,CZCE.TA303P5700
693,CZCE.TA109P3300
694,CZCE.TA202P4850
695,CZCE.MA204P2500
696,CZCE.MA207P2375
697,CZCE.TA202P5900
698,CZCE.ZC109P890
699,CZCE.TA305C5200
700,CZCE.ZC112P1070
701,CZCE.MA202C3800
702,CZCE.TA111P4950
703,CZCE.ZC201C1490
704,CZCE.CF203P24800
705,CZCE.ZC201P1150
706,CZCE.ZC112C1450
707,CZCE.ZC107P680
708,CZCE.TA304C5700
709,CZCE.ZC108C990
710,CZCE.ZC201P1410
711,CZCE.TA102C4050
712,CZCE.CF301C13800
713,CZCE.TA101C3050
714,CZCE.MA102P2450
715,CZCE.RM205C4450
716,CZCE.MA202P3100
717,CZCE.MA301C2800
718,CZCE.MA108P2050
719,CZCE.CF303P21600
720,CZCE.PK301C10000
721,CZCE.CF303C16400
722,CZCE.SR207P6200
723,CZCE.ZC201C1090
724,CZCE.ZC201P1050
725,CZCE.MA211C3450
726,CZCE.CF103P15800
727,CZCE.RM207C2450
728,CZCE.TA105C3850
729,CZCE.MA102C1825
730,CZCE.ZC103C680
731,CZCE.CF201P19800
732,CZCE.MA208P3550
733,CZCE.MA212P2400
734,CZCE.ZC011C620
735,CZCE.TA101P5000
736,CZCE.TA107P3400
737,CZCE.MA204C2375
738,CZCE.TA207C4750
739,CZCE.TA102P4000
740,CZCE.TA211C7000
741,CZCE.TA208C6000
742,CZCE.TA205C4650
743,CZCE.MA102C2250
744,CZCE.SR207C5700
745,CZCE.ZC207C790
746,CZCE.ZC102P540
747,CZCE.CF303C13000
748,CZCE.MA102P2800
749,CZCE.ZC204C710
750,CZCE.RM105P2500
751,CZCE.MA302P2500
752,CZCE.MA204P2750
753,CZCE.ZC201C1760
754,CZCE.CF307C13400
755,CZCE.ZC203C700
756,CZCE.MA301C2950
757,CZCE.CF209C20000
758,CZCE.RM208C2400
759,CZCE.TA207P5700
760,CZCE.RM205P4000
761,CZCE.MA110P2250
762,CZCE.ZC102C820
763,CZCE.RM211C2450
764,CZCE.MA108C2850
765,CZCE.MA103C2950
766,CZCE.TA304P4850
767,CZCE.ZC201P1350
768,CZCE.RM109P3400
769,CZCE.ZC206C900
770,CZCE.PK212P10400
771,CZCE.RM203C2425
